source_gt,program,code,name_th,name_en,year,semester,pages
หมวดศึกษาทั่วไป (general_education),AIT,90642001,ปฏิบัติงานตามทักษะด้านบุคคลและสนับสนุนวิชาชีพ 1,PRACTICE UNDER PERSONAL AND PROFESSIONAL SKILLS 1,,,ocr121
หมวดศึกษาทั่วไป (general_education),AIT,90642002,ปฏิบัติงานตามทักษะด้านบุคคลและสนับสนุนวิชาชีพ 2,PRACTICE UNDER PERSONAL AND PROFESSIONAL SKILLS 2,,,ocr121;ocr238;ocr241
หมวดศึกษาทั่วไป (general_education),AIT,90642003,ปฏิบัติงานตามทักษะด้านบุคคลและสนับสนุนวิชาชีพ 3,PRACTICE UNDER PERSONAL AND PROFESSIONAL SKILLS 3,,,ocr121;ocr131;ocr146;ocr238
หมวดศึกษาทั่วไป (general_education),AIT,90642004,การคิดวิเคราะห์,ANALYTICAL THINKING,,,ocr238
หมวดศึกษาทั่วไป (general_education),AIT,90642006,การคิดเชิงนวัตกรรม,INNOVATIVE THINKING,,,ocr239
หมวดศึกษาทั่วไป (general_education),AIT,90642011,การคิดอย่างมีวิจารณญาณ,CRITICAL THINKING,,,ocr121;ocr147
หมวดศึกษาทั่วไป (general_education),AIT,90642012,กระบวนการคิดเชิงออกแบบ,DESIGN THINKING,,,ocr121;ocr147;ocr25;ocr36
หมวดศึกษาทั่วไป (general_education),AIT,90642014,การคิดเชิงระบบและเชิงนวัตกรรม,INNOVATIVE AND SYSTEM THINKING,,,ocr148;ocr238
หมวดศึกษาทั่วไป (general_education),AIT,90642015,การคิดสร้างสรรค์และนวัตกรรม,CREATIVE THINKING AND INNOVATION,,,ocr148;ocr238
หมวดศึกษาทั่วไป (general_education),AIT,90642017,แกะกล่องนวัตกรรม,INNOVATION UNBOXED,,,ocr238
หมวดศึกษาทั่วไป (general_education),AIT,90642018,เทคโนโลยีการผลิตงานสร้างสรรค์,CREATIVE PRODUCTION TECHNOLOGY,,,ocr149;ocr238
หมวดศึกษาทั่วไป (general_education),AIT,90642019,การออกแบบสะเต็มอย่างสร้างสรรค์ขั้นพื้นฐาน,BASIC CREATIVE STEM DESIGN,,,ocr149;ocr238
หมวดศึกษาทั่วไป (general_education),AIT,90642020,การออกแบบสะเต็มอย่างสร้างสรรค์ขั้นสูง,ADVANCE CREATIVE STEM DESIGN,,,ocr149
หมวดศึกษาทั่วไป (general_education),AIT,90642021,ไอเดียขยะ,JUNK DESIGN,,,ocr121;ocr150;ocr239
หมวดศึกษาทั่วไป (general_education),AIT,90642022,ปรัชญาวิทยาศาสตร์,PHILOSOPHY OF SCIENCE,,,ocr121;ocr150
หมวดศึกษาทั่วไป (general_education),AIT,90642024,การวิเคราะห์ข้อมูลทางวิชาชีพและการนำเสนอทางวิชาการ,PROFESSIONAL INFORMATION ANALYSIS AND ACADEMIC PRESENTATION,,,ocr122;ocr150;ocr239
หมวดศึกษาทั่วไป (general_education),AIT,90642025,วิเคราะห์ความจริงจากตัวเลข,FATCS BEHIND NUMBERS,,,ocr122;ocr151
หมวดศึกษาทั่วไป (general_education),AIT,90642026,การพัฒนาทักษะเชิงวิจัย,RESEARCH SKILL DEVELOPMENT,,,ocr122;ocr151
หมวดศึกษาทั่วไป (general_education),AIT,90642028,รู้เท่าทันการพนัน,GAMBLING LITERACY,,,ocr122
หมวดศึกษาทั่วไป (general_education),AIT,90642029,จริยธรรมและกฎหมายว่าด้วยความเป็นมืออาชีพทางการแพทย์,"MEDICAL ETHICS, LAWS AND PROFESSIONALOSM",,,ocr122;ocr152;ocr239
หมวดศึกษาทั่วไป (general_education),AIT,90642030,จรรยาบรรณและกฎหมายวิศวกรรม,ENGINEERING ETHICS AND LAWS,,,ocr152;ocr239
หมวดศึกษาทั่วไป (general_education),AIT,90642031,จริยธรรมและกฎหมายแห่งวิชาชีพ,PROFESSIONAL ETHICS AND LAWS,,,ocr239
หมวดศึกษาทั่วไป (general_education),AIT,90642032,กฎหมายสำหรับผู้ประกอบการ,LAW FOR ENTREPRENEURS,,,ocr122;ocr153;ocr239
หมวดศึกษาทั่วไป (general_education),AIT,90642033,กฎหมายสำหรับคนรุ่นใหม่,LAW FOR NEW GENERATION,,,ocr239
หมวดศึกษาทั่วไป (general_education),AIT,90642034,กฎหมายและระเบียบในอุตสาหกรรมการบิน,LAW AND REGULATION IN AVIATION INDUSTRY,,,ocr153;ocr239
หมวดศึกษาทั่วไป (general_education),AIT,90642035,ประสบการณ์ในอุตสาหกรรมสำหรับวิศวกร,INDUSTRIAL EXPERIENCE FOR ENGINEERS,,,ocr154;ocr239
หมวดศึกษาทั่วไป (general_education),AIT,90642036,เตรียมความพร้อมสำหรับวิศวกร,PRE-ACTIVITIES FOR ENGINEERS,,,ocr239
หมวดศึกษาทั่วไป (general_education),AIT,90642037,ประเด็นและทักษะวิชาชีพ,PROFESSIONAL SKILLS AND ISSUES,,,ocr122;ocr154
หมวดศึกษาทั่วไป (general_education),AIT,90642038,ความปลอดภัยในที่ทำงาน,OCCUPATIONAL SAFETY AND HEALTH,,,ocr122;ocr155
หมวดศึกษาทั่วไป (general_education),AIT,90642040,คอกาแฟ,COFFEE MANIA,,,ocr122;ocr239
หมวดศึกษาทั่วไป (general_education),AIT,90642041,ครัวเด็กหอ,DORM CHEF,,,ocr123;ocr156;ocr239
หมวดศึกษาทั่วไป (general_education),AIT,90642042,ศาสตร์และศิลป์ของเนื้อสัตว์,SCIENCE AND ART OF MEATS,,,ocr123;ocr156
หมวดศึกษาทั่วไป (general_education),AIT,90642043,ศาสตร์ของเบอร์เกอร์,SCIENCE OF BURGER,,,ocr123;ocr156;ocr239
หมวดศึกษาทั่วไป (general_education),AIT,90642044,โลกของไส้กรอก,WORLD OF SAUSAGES,,,ocr123;ocr156;ocr239
หมวดศึกษาทั่วไป (general_education),AIT,90642045,เรื่องเหล้า,BE MY BEV.,,,ocr123
หมวดศึกษาทั่วไป (general_education),AIT,90642046,ไร้ซ์-สาระ,RICE-SARA,,,ocr123
หมวดศึกษาทั่วไป (general_education),AIT,90642047,หมอต้นไม้,TREE DOCTOR,,,ocr157;ocr239
หมวดศึกษาทั่วไป (general_education),AIT,90642048,ยาและสมุนไพรพาเพลิน,FUN WITH DRUGS AND HERBS,,,ocr158;ocr239
หมวดศึกษาทั่วไป (general_education),AIT,90642049,การใช้ประโยชน์จากจุลินทรีย์ในชีวิตประจำวัน,MICROBIAL UTILIZATION FOR DAILY LIFE,,,ocr240
หมวดศึกษาทั่วไป (general_education),AIT,90642050,พืชพรรณที่เป็นยา,MEDICINAL PLANTS,,,ocr159
หมวดศึกษาทั่วไป (general_education),AIT,90642051,เทคโนโลยีชีวภาพเพื่อความเป็นอยู่ที่ดีขึ้น,BIOTECHNOLOGY FOR BETTER LIVING,,,ocr159;ocr240
หมวดศึกษาทั่วไป (general_education),AIT,90642052,จากเส้นสาย DNA สู่พันธุกรรม,GENES & GENETICS : FROM HELIX TO HEREDITARY,,,ocr159
หมวดศึกษาทั่วไป (general_education),AIT,90642053,สาระน่ารู้อณูพันธุศาสตร์,INTERESTING MOLECULAR GENETICS,,,ocr160;ocr240
หมวดศึกษาทั่วไป (general_education),AIT,90642054,สิ่งพิทักษ์ร่างกาย,GUARDIANS OF OUR BODIES,,,ocr160;ocr240
หมวดศึกษาทั่วไป (general_education),AIT,90642055,จุลินทรีย์ร่วมชีพ,LIVING WITH MICROBES,,,ocr123;ocr160
หมวดศึกษาทั่วไป (general_education),AIT,90642056,โรคระบาดในศตวรรษที่ 21,EPIDEMICS IN THE 21st CENTURY,,,ocr123;ocr161;ocr240
หมวดศึกษาทั่วไป (general_education),AIT,90642057,ภูมิคุ้มกาย,IMMUNITY THROUGH MEDIA,,,ocr124;ocr161
หมวดศึกษาทั่วไป (general_education),AIT,90642058,ความเข้าใจในนโยบายสุขภาพและสวัสดิภาพของประชาชน,UNDERSTANDING HEALTH POLICY AND PUBLIC WELFARE,,,ocr124;ocr161
หมวดศึกษาทั่วไป (general_education),AIT,90642059,การแพทย์และวรรณกรรม,MEDICINE AND LITERATURE,,,ocr124;ocr162;ocr240
หมวดศึกษาทั่วไป (general_education),AIT,90642060,ค้นหาตัวตน,SELF-DISCOVERY,,,ocr124
หมวดศึกษาทั่วไป (general_education),AIT,90642061,โลกของแมลง,WORLD OF INSECTS,,,ocr162;ocr240
หมวดศึกษาทั่วไป (general_education),AIT,90642062,เรื่ื่องกินเรื่องใหญ่,ALL ABOUT FOOD,,,ocr124;ocr163
หมวดศึกษาทั่วไป (general_education),AIT,90642063,การพัฒนาสุขภาพแบบองค์รวม,HOLISTIC HEALTH DEVELOPMENT,,,ocr124;ocr240
หมวดศึกษาทั่วไป (general_education),AIT,90642074,อีสปอร์ต,E-SPORTS,,,ocr163
หมวดศึกษาทั่วไป (general_education),AIT,90642080,การประพันธ์เพลงเบื้องต้น,INTRODUCTION TO MUSIC COMPOSITION,,,ocr164
หมวดศึกษาทั่วไป (general_education),AIT,90642081,สุนทรียะเพลงแรป,RAP APPRECIATION,,,ocr240
หมวดศึกษาทั่วไป (general_education),AIT,90642082,สุนทรียะดนตรี,MUSIC APPRECIATION,,,ocr164
หมวดศึกษาทั่วไป (general_education),AIT,90642083,ศิลปะแห่งภาพยนต์,FILM APPRECIATION,,,ocr165
หมวดศึกษาทั่วไป (general_education),AIT,90642084,สุนทรียะภาพถ่าย,PHOTOGRAPHY APPRECIATION,,,ocr240
หมวดศึกษาทั่วไป (general_education),AIT,90642085,วัฒนธรรมร่วมสมัย,CONTEMPORARY CULTURE,,,ocr240
หมวดศึกษาทั่วไป (general_education),AIT,90642086,วัฒนธรรมการออกแบบเบื้องต้น,INTRODUCTION TO DESIGN CULTURE,,,ocr124;ocr165;ocr240
หมวดศึกษาทั่วไป (general_education),AIT,90642087,วัฒนธรรมรอบโลก,WORLD CULTURE,,,ocr124;ocr240
หมวดศึกษาทั่วไป (general_education),AIT,90642088,วัฒนธรรมจีนดั้งเดิม,TRADITIONAL CHINESE CULTURE,,,ocr125;ocr240
หมวดศึกษาทั่วไป (general_education),AIT,90642089,สังคม เศรษฐกิจ และการเมืองจีน,"CHINESE SOCIETY, ECONOMY AND POLITICS",,,ocr125;ocr155;ocr166;ocr240
หมวดศึกษาทั่วไป (general_education),AIT,90642090,เจาะลึกประเด็นโลก,GLOBAL INSIDE,,,ocr125;ocr167;ocr241
หมวดศึกษาทั่วไป (general_education),AIT,90642091,เอเชียนศึกษา,ASIAN STUDY,,,ocr125
หมวดศึกษาทั่วไป (general_education),AIT,90642092,การศึกษาเพื่อสร้างพลเมือง,CIVIC EDUCATION,,,ocr125
หมวดศึกษาทั่วไป (general_education),AIT,90642093,สานสัมพันธ์กับชุมชน,COMMUNITY ENGAGEMENT,,,ocr125;ocr167;ocr241
หมวดศึกษาทั่วไป (general_education),AIT,90642094,หลักการพัฒนาชุมชน,PRINCIPLES OF COMMUNITY DEVELOPMENT,,,ocr168;ocr241
หมวดศึกษาทั่วไป (general_education),AIT,90642095,การพัฒนาตวามมั่นคงแห่งชาติ,NATIONAL SECURITY DEVELOPMENT,,,ocr241
หมวดศึกษาทั่วไป (general_education),AIT,90642096,วิทยาการทางทหาร,MILITARY SCIENCE,,,ocr125;ocr168;ocr241
หมวดศึกษาทั่วไป (general_education),AIT,90642097,ภูมิปัญญาไทยประยุกต์,APPLIED THAI WISDOMS,,,ocr169;ocr241
หมวดศึกษาทั่วไป (general_education),AIT,90642099,สังคมสูงวัยเชิงรุก,ACTIVE AGING SOCIETY,,,ocr169
หมวดศึกษาทั่วไป (general_education),AIT,90642102,นักสื่อสารผ่านยูทูบ,YOUTUBER,,,ocr241
หมวดศึกษาทั่วไป (general_education),AIT,90642103,การดำรงชีพในสังคมดิจิทัล,LIVING IN DIGITAL SOCIETY,,,ocr125;ocr170;ocr241
หมวดศึกษาทั่วไป (general_education),AIT,90642106,เล่าเรื่องการเดินทางแบบดิจิทัล,DIGITAL STORYTELLING IN JOURNEY,,,ocr125;ocr171;ocr241
หมวดศึกษาทั่วไป (general_education),AIT,90642107,การผลิตสื่อดิจิทัล,DIGITAL MEDIA PRODUCTION,,,ocr126;ocr241
หมวดศึกษาทั่วไป (general_education),AIT,90642108,เทคโนโลยีการถ่ายภาพดิจิทัล,DIGITAL PHOTOGRAPHY TECHNOLOGY,,,ocr126
หมวดศึกษาทั่วไป (general_education),AIT,90642109,การออกแบบอินโฟกราฟิก,INFOGRAPHIC DESIGN,,,ocr126;ocr172;ocr241
หมวดศึกษาทั่วไป (general_education),AIT,90642110,สนุกกับวิทยาศาสตร์ข้อมูล,FUN WITH DATA SCIENCE,,,ocr126;ocr172;ocr241
หมวดศึกษาทั่วไป (general_education),AIT,90642112,สนุกกับปัญญาประดิษฐ์,FUN WITH AI,,,ocr173;ocr241
หมวดศึกษาทั่วไป (general_education),AIT,90642113,หุ่นยนต์และปัญญาประดิษฐ์,ROBOTICS AND AI,,,ocr173;ocr241
หมวดศึกษาทั่วไป (general_education),AIT,90642114,ฟาร์มอัจฉริยะ,SMART FARMING,,,ocr173;ocr241
หมวดศึกษาทั่วไป (general_education),AIT,90642115,เทคโนโลยีสีเขียวและพลังงานทดแทน,GREEN TECHNOLOGY AND ALTERNATIVE ENERGY,,,ocr174
